"","list_ID","common_name","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"208","S45233334","Wood Duck","Aix sponsa","2018-05-03","01:54 PM",1,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"209","S89715685","Wood Duck","Aix sponsa","2021-06-06","08:01 AM",3,74,"US-MO",38.6389068,-90.2853806,57,6,2021
"210","S17251602","Wood Duck","Aix sponsa","2014-03-01","12:30 PM",20,60,"US-MO",38.63304,-90.29158,58,3,2014
"211","S17451952","Wood Duck","Aix sponsa","2014-03-15","03:45 PM",4,80,"US-MO",38.6129807,-90.2593803,112,3,2014
"212","S22239405","Wood Duck","Aix sponsa","2015-03-08","11:45 AM",4,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"213","S22828782","Wood Duck","Aix sponsa","2015-04-12","11:00 AM",5,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"214","S23326412","Wood Duck","Aix sponsa","2015-05-09","07:00 AM",7,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"215","S28837436","Wood Duck","Aix sponsa","2016-04-09","09:15 AM",1,120,"US-MO",38.6129807,-90.2593803,60,4,2016
"216","S17873207","Wood Duck","Aix sponsa","2014-04-13","10:45 AM",2,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"217","S36184977","Wood Duck","Aix sponsa","2017-04-22","06:16 PM",3,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"218","S18038813","Wood Duck","Aix sponsa","2014-04-20","07:30 AM",2,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"219","S67802002","Blue-winged Teal","Spatula discors","2020-04-25","02:13 PM",16,97,"US-OK",36.7968283,-98.1921574,75,4,2020
"220","S67802026","Blue-winged Teal","Spatula discors","2020-04-25","11:48 AM",5,140,"US-OK",36.783717,-98.18573,64,4,2020
"221","S36840514","Blue-winged Teal","Spatula discors","2017-05-13","10:40 AM",20,275,"US-MO",38.8636,-92.4504,515,5,2017
"222","S111728537","Blue-winged Teal","Spatula discors","2022-05-30","08:08 AM",1,302,"US-OK",36.850766,-102.8821564,100,5,2022
"223","S85318603","Blue-winged Teal","Spatula discors","2021-04-11","09:50 AM",2,74,"US-OK",35.9559819,-96.3171265,42,4,2021
"224","S99541601","Blue-winged Teal","Spatula discors","2021-12-27","04:26 PM",4,97,"US-FL",27.8035911,-80.426723,100,12,2021
"225","S99654122","Blue-winged Teal","Spatula discors","2021-12-28","09:19 AM",6,115,"US-FL",27.8035911,-80.426723,90,12,2021
"226","S67472318","Blue-winged Teal","Spatula discors","2020-04-18","05:42 PM",4,22,"US-OK",35.5411319,-95.9264485,35,4,2020
"227","S67045327","Blue-winged Teal","Spatula discors","2020-04-11","03:17 PM",28,6,"US-OK",36.8402755,-96.4558801,36,4,2020
"228","S55212997","Blue-winged Teal","Spatula discors","2019-04-21","07:46 AM",1,52,"US-OK",36.9177299,-96.6173317,88,4,2019
"229","S17701725","Blue-winged Teal","Spatula discors","2014-04-01","06:30 PM",2,25,"US-MO",38.6389068,-90.2853806,35,4,2014
"230","S17891506","Blue-winged Teal","Spatula discors","2014-04-14","09:00 AM",2,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"231","S17931688","Blue-winged Teal","Spatula discors","2014-04-17","08:00 AM",5,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"232","S18044118","Blue-winged Teal","Spatula discors","2014-04-23","12:00 PM",4,45,"US-MO",38.6389068,-90.2853806,62,4,2014
"233","S18178852","Blue-winged Teal","Spatula discors","2014-05-02","08:15 AM",2,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"234","S19854966","Blue-winged Teal","Spatula discors","2014-09-16","06:30 PM",6,45,"US-MO",38.6389068,-90.2853806,58,9,2014
"235","S20016034","Blue-winged Teal","Spatula discors","2014-10-03","08:45 AM",50,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"236","S20047706","Blue-winged Teal","Spatula discors","2014-10-06","08:45 AM",6,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"237","S22776681","Blue-winged Teal","Spatula discors","2015-04-09","06:20 PM",3,25,"US-MO",38.6389068,-90.2853806,42,4,2015
"238","S23140528","Blue-winged Teal","Spatula discors","2015-04-30","07:00 AM",2,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"239","S35533959","Blue-winged Teal","Spatula discors","2017-03-30","07:05 AM",7,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"240","S35594469","Blue-winged Teal","Spatula discors","2017-03-31","05:47 PM",5,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"241","S35698031","Blue-winged Teal","Spatula discors","2017-04-04","07:00 AM",12,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"242","S35861224","Blue-winged Teal","Spatula discors","2017-04-10","06:06 PM",2,68,"US-MO",38.6389068,-90.2853806,28,4,2017
"243","S35918417","Blue-winged Teal","Spatula discors","2017-04-13","06:59 AM",6,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"244","S36118134","Blue-winged Teal","Spatula discors","2017-04-20","07:00 AM",3,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"245","S36198905","Blue-winged Teal","Spatula discors","2017-04-23","08:13 AM",2,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"246","S22828782","Blue-winged Teal","Spatula discors","2015-04-12","11:00 AM",1,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"247","S18038813","Blue-winged Teal","Spatula discors","2014-04-20","07:30 AM",2,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"248","S88201182","Blue-winged Teal","Spatula discors","2021-05-15","01:20 PM",12,72,"US-OK",36.2222811,-95.9239566,33,5,2021
"249","S74645100","Blue-winged Teal","Spatula discors","2020-10-10","11:36 AM",60,7,"US-OK",36.215678,-95.933325,219,10,2020
"250","S68330982","Blue-winged Teal","Spatula discors","2020-05-03","10:37 AM",8,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"251","S64885104","Blue-winged Teal","Spatula discors","2020-02-22","09:33 AM",2,45,"US-OK",35.872406,-95.401213,153,2,2020
"252","S99541601","Northern Shoveler","Spatula clypeata","2021-12-27","04:26 PM",1,97,"US-FL",27.8035911,-80.426723,100,12,2021
"253","S99654122","Northern Shoveler","Spatula clypeata","2021-12-28","09:19 AM",1,115,"US-FL",27.8035911,-80.426723,90,12,2021
"254","S55212997","Northern Shoveler","Spatula clypeata","2019-04-21","07:46 AM",4,52,"US-OK",36.9177299,-96.6173317,88,4,2019
"255","S85336951","Northern Shoveler","Spatula clypeata","2021-04-11","12:28 PM",5,100,"US-OK",35.9549428,-96.7256498,69,4,2021
"256","S20964481","Northern Shoveler","Spatula clypeata","2014-12-20","09:30 AM",4,150,"US-MO",38.8719313,-90.1843917,469,12,2014
"257","S17701725","Northern Shoveler","Spatula clypeata","2014-04-01","06:30 PM",6,25,"US-MO",38.6389068,-90.2853806,35,4,2014
"258","S20016034","Northern Shoveler","Spatula clypeata","2014-10-03","08:45 AM",6,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"259","S88201182","Northern Shoveler","Spatula clypeata","2021-05-15","01:20 PM",8,72,"US-OK",36.2222811,-95.9239566,33,5,2021
"260","S99973704","Northern Shoveler","Spatula clypeata","2022-01-02","04:08 PM",25,25,"US-OK",36.215678,-95.933325,582,1,2022
"261","S64885077","Northern Shoveler","Spatula clypeata","2020-02-22","02:52 PM",6,56,"US-OK",35.813121,-95.405804,658,2,2020
"262","S64885104","Northern Shoveler","Spatula clypeata","2020-02-22","09:33 AM",10,45,"US-OK",35.872406,-95.401213,153,2,2020
"263","S64885085","Northern Shoveler","Spatula clypeata","2020-02-22","11:32 AM",12,113,"US-OK",35.9322711,-95.2811987,331,2,2020
"264","S69480260","Northern Shoveler","Spatula clypeata","2020-05-10","02:22 PM",12,89,"US-OK",36.9709679,-95.9504402,66,5,2020
"265","S1612893","Gadwall","Mareca strepera","2004-02-22","01:00 PM",4,60,"US-CA",38.298008,-119.226204,224,2,2004
"266","S1562738","Gadwall","Mareca strepera","2004-02-11","",7,0,"US-CA",37.675594,-118.8078,33,2,2004
"267","S1612884","Gadwall","Mareca strepera","2004-02-22","10:00 AM",1,105,"US-CA",38.01634,-119.123795,43,2,2004
"268","S79023070","Gadwall","Mareca strepera","2021-01-04","01:24 PM",3,273,"US-OK",36.8630914,-96.5667034,69,1,2021
"269","S41909811","Gadwall","Mareca strepera","2018-01-14","02:01 PM",2,100,"US-MO",38.70534,-90.74048,227,1,2018
"270","S40744474","Gadwall","Mareca strepera","2017-11-26","08:49 AM",8,24,"US-MO",38.8719313,-90.1843917,223,11,2017
"271","S17223714","Gadwall","Mareca strepera","2014-02-27","08:40 AM",7,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"272","S17324171","Gadwall","Mareca strepera","2014-03-05","08:20 AM",10,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"273","S17334391","Gadwall","Mareca strepera","2014-03-06","08:20 AM",8,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"274","S17345055","Gadwall","Mareca strepera","2014-03-07","08:20 AM",10,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"275","S17410868","Gadwall","Mareca strepera","2014-03-12","08:20 AM",1,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"276","S17437862","Gadwall","Mareca strepera","2014-03-14","08:00 AM",6,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"277","S17543272","Gadwall","Mareca strepera","2014-03-20","09:20 AM",5,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"278","S17697161","Gadwall","Mareca strepera","2014-04-01","01:00 PM",1,0,"US-MO",38.6389068,-90.2853806,7,4,2014
"279","S17798169","Gadwall","Mareca strepera","2014-04-07","06:00 PM",4,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"280","S20893308","Gadwall","Mareca strepera","2014-12-13","10:30 AM",6,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"281","S21095947","Gadwall","Mareca strepera","2014-12-31","08:00 AM",6,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"282","S21145290","Gadwall","Mareca strepera","2015-01-02","09:00 AM",1,5,"US-MO",38.6389068,-90.2853806,119,1,2015
"283","S21378003","Gadwall","Mareca strepera","2015-01-16","04:45 PM",6,15,"US-MO",38.6389068,-90.2853806,59,1,2015
"284","S22257298","Gadwall","Mareca strepera","2015-03-09","01:00 PM",4,20,"US-MO",38.6389068,-90.2853806,51,3,2015
"285","S22360906","Gadwall","Mareca strepera","2015-03-15","09:00 AM",4,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"286","S22387893","Gadwall","Mareca strepera","2015-03-16","06:00 PM",5,30,"US-MO",38.6389068,-90.2853806,35,3,2015
"287","S33780633","Gadwall","Mareca strepera","2017-01-19","07:01 AM",2,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"288","S33809874","Gadwall","Mareca strepera","2017-01-20","04:26 PM",3,59,"US-MO",38.6389068,-90.2853806,188,1,2017
"289","S35533959","Gadwall","Mareca strepera","2017-03-30","07:05 AM",1,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"290","S42135357","Gadwall","Mareca strepera","2018-01-21","01:37 PM",2,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"291","S64885073","Gadwall","Mareca strepera","2020-02-20","03:59 PM",24,93,"US-OK",36.116064,-95.98525,200,2,2020
"292","S74645100","Gadwall","Mareca strepera","2020-10-10","11:36 AM",30,7,"US-OK",36.215678,-95.933325,219,10,2020
"293","S99973704","Gadwall","Mareca strepera","2022-01-02","04:08 PM",6,25,"US-OK",36.215678,-95.933325,582,1,2022
"294","S101303345","Gadwall","Mareca strepera","2022-01-23","01:31 PM",12,91,"US-OK",36.1043853,-95.9839742,113,1,2022
"295","S65697899","Gadwall","Mareca strepera","2020-03-11","06:58 PM",4,47,"US-OK",36.1166302,-95.9907184,281,3,2020
"296","S64885077","Gadwall","Mareca strepera","2020-02-22","02:52 PM",4,56,"US-OK",35.813121,-95.405804,658,2,2020
"297","S82037948","Gadwall","Mareca strepera","2021-02-20","05:15 PM",15,4,"US-OK",35.9664503,-95.4937384,696,2,2021
"298","S1586268","Eurasian Wigeon","Mareca penelope","2004-02-15","03:00 PM",1,120,"US-CA",39.1792096,-122.0497889,1,2,2004
"299","S99541601","American Wigeon","Mareca americana","2021-12-27","04:26 PM",7,97,"US-FL",27.8035911,-80.426723,100,12,2021
"300","S99654122","American Wigeon","Mareca americana","2021-12-28","09:19 AM",11,115,"US-FL",27.8035911,-80.426723,90,12,2021
"301","S1612893","American Wigeon","Mareca americana","2004-02-22","01:00 PM",2,60,"US-CA",38.298008,-119.226204,224,2,2004
"302","S85336951","American Wigeon","Mareca americana","2021-04-11","12:28 PM",1,100,"US-OK",35.9549428,-96.7256498,69,4,2021
"303","S98030202","American Wigeon","Mareca americana","2021-11-24","04:56 PM",25,33,"US-CA",33.091669,-117.2960981,43,11,2021
"304","S98050443","American Wigeon","Mareca americana","2021-11-25","08:10 AM",36,55,"US-CA",33.091669,-117.2960981,101,11,2021
"305","S99973704","American Wigeon","Mareca americana","2022-01-02","04:08 PM",4,25,"US-OK",36.215678,-95.933325,582,1,2022
"306","S21177034","Mallard","Anas platyrhynchos","2015-01-03","02:00 PM",4,90,"US-IL",39.924334,-91.4148653,11,1,2015
"307","S22598375","Mallard","Anas platyrhynchos","2015-03-30","04:30 PM",4,30,"US-VT",43.7829965,-73.3154315,81,3,2015
"308","S22635608","Mallard","Anas platyrhynchos","2015-04-01","04:30 PM",6,20,"US-VT",43.7829965,-73.3154315,16,4,2015
"309","S100219404","Mallard","Anas platyrhynchos","2022-01-06","07:51 AM",3,42,"US-AZ",33.42175,-112.0733,34,1,2022
"310","S1612893","Mallard","Anas platyrhynchos","2004-02-22","01:00 PM",42,60,"US-CA",38.298008,-119.226204,224,2,2004
"311","S79023070","Mallard","Anas platyrhynchos","2021-01-04","01:24 PM",3,273,"US-OK",36.8630914,-96.5667034,69,1,2021
"312","S54632771","Mallard","Anas platyrhynchos","2019-04-06","11:20 AM",1,122,"US-OK",36.2081998,-96.0600758,40,4,2019
"313","S77745729","Mallard","Anas platyrhynchos","2020-12-20","11:59 AM",8,72,"US-OK",36.2081998,-96.0600758,57,12,2020
"314","S80524373","Mallard","Anas platyrhynchos","2021-02-06","10:33 AM",7,93,"US-OK",36.2081998,-96.0600758,58,2,2021
"315","S103266888","Mallard","Anas platyrhynchos","2022-02-20","02:05 PM",6,65,"US-OK",36.2081998,-96.0600758,29,2,2022
"316","S56366335","Mallard","Anas platyrhynchos","2019-05-16","03:09 PM",1,80,"US-MO",38.70534,-90.74048,46,5,2019
"317","S20964481","Mallard","Anas platyrhynchos","2014-12-20","09:30 AM",25,150,"US-MO",38.8719313,-90.1843917,469,12,2014
"318","S40744474","Mallard","Anas platyrhynchos","2017-11-26","08:49 AM",42,24,"US-MO",38.8719313,-90.1843917,223,11,2017
"319","S41155853","Mallard","Anas platyrhynchos","2017-12-17","12:40 PM",6,106,"US-MO",38.6228053,-90.344224,108,12,2017
"320","S21519811","Mallard","Anas platyrhynchos","2015-01-24","12:30 PM",8,60,"US-MO",38.5240964,-90.2668691,37,1,2015
"321","S17855769","Mallard","Anas platyrhynchos","2014-04-12","08:45 AM",1,120,"US-MO",38.690995,-90.2349186,200,4,2014
"322","S16771971","Mallard","Anas platyrhynchos","2014-02-02","04:00 PM",12,30,"US-MO",38.5615895,-90.2653885,193,2,2014
"323","S17365487","Mallard","Anas platyrhynchos","2014-03-08","09:10 AM",30,20,"US-MO",38.614255,-90.2916527,84,3,2014
"324","S16536879","Mallard","Anas platyrhynchos","2014-01-27","02:30 PM",103,45,"US-MO",38.6389068,-90.2853806,275,1,2014
"325","S17223714","Mallard","Anas platyrhynchos","2014-02-27","08:40 AM",43,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"326","S17294044","Mallard","Anas platyrhynchos","2014-03-04","08:15 AM",6,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"327","S17324171","Mallard","Anas platyrhynchos","2014-03-05","08:20 AM",49,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"328","S17334391","Mallard","Anas platyrhynchos","2014-03-06","08:20 AM",47,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"329","S17345055","Mallard","Anas platyrhynchos","2014-03-07","08:20 AM",36,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"330","S17377851","Mallard","Anas platyrhynchos","2014-03-09","03:45 PM",25,80,"US-MO",38.6389068,-90.2853806,118,3,2014
"331","S17410868","Mallard","Anas platyrhynchos","2014-03-12","08:20 AM",8,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"332","S17437862","Mallard","Anas platyrhynchos","2014-03-14","08:00 AM",19,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"333","S17543272","Mallard","Anas platyrhynchos","2014-03-20","09:20 AM",2,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"334","S17697161","Mallard","Anas platyrhynchos","2014-04-01","01:00 PM",4,0,"US-MO",38.6389068,-90.2853806,7,4,2014
"335","S17701725","Mallard","Anas platyrhynchos","2014-04-01","06:30 PM",6,25,"US-MO",38.6389068,-90.2853806,35,4,2014
"336","S17716042","Mallard","Anas platyrhynchos","2014-04-02","04:00 PM",7,40,"US-MO",38.6389068,-90.2853806,134,4,2014
"337","S17760108","Mallard","Anas platyrhynchos","2014-04-05","06:00 PM",9,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"338","S17798169","Mallard","Anas platyrhynchos","2014-04-07","06:00 PM",4,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"339","S17841108","Mallard","Anas platyrhynchos","2014-04-11","09:30 AM",3,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"340","S17891506","Mallard","Anas platyrhynchos","2014-04-14","09:00 AM",4,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"341","S17931688","Mallard","Anas platyrhynchos","2014-04-17","08:00 AM",8,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"342","S17944532","Mallard","Anas platyrhynchos","2014-04-18","08:45 AM",6,10,"US-MO",38.6389068,-90.2853806,45,4,2014
"343","S18038666","Mallard","Anas platyrhynchos","2014-04-22","06:30 PM",1,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"344","S18044118","Mallard","Anas platyrhynchos","2014-04-23","12:00 PM",2,45,"US-MO",38.6389068,-90.2853806,62,4,2014
"345","S18164541","Mallard","Anas platyrhynchos","2014-05-01","08:30 AM",2,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"346","S18178852","Mallard","Anas platyrhynchos","2014-05-02","08:15 AM",4,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"347","S18284435","Mallard","Anas platyrhynchos","2014-05-08","08:20 AM",3,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"348","S18310479","Mallard","Anas platyrhynchos","2014-05-09","06:00 PM",6,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"349","S18346956","Mallard","Anas platyrhynchos","2014-05-11","06:30 PM",4,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"350","S18767759","Mallard","Anas platyrhynchos","2014-06-12","08:30 AM",8,60,"US-MO",38.6389068,-90.2853806,77,6,2014
"351","S19781842","Mallard","Anas platyrhynchos","2014-09-09","08:30 AM",25,45,"US-MO",38.6389068,-90.2853806,74,9,2014
"352","S19854966","Mallard","Anas platyrhynchos","2014-09-16","06:30 PM",18,45,"US-MO",38.6389068,-90.2853806,58,9,2014
"353","S20016034","Mallard","Anas platyrhynchos","2014-10-03","08:45 AM",25,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"354","S20047706","Mallard","Anas platyrhynchos","2014-10-06","08:45 AM",12,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"355","S20070906","Mallard","Anas platyrhynchos","2014-10-08","07:45 AM",18,45,"US-MO",38.6389068,-90.2853806,120,10,2014
"356","S20416528","Mallard","Anas platyrhynchos","2014-11-02","11:00 AM",12,30,"US-MO",38.6389068,-90.2853806,32,11,2014
"357","S20808342","Mallard","Anas platyrhynchos","2014-12-06","10:00 AM",25,60,"US-MO",38.6389068,-90.2853806,34,12,2014
"358","S20893308","Mallard","Anas platyrhynchos","2014-12-13","10:30 AM",30,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"359","S20974801","Mallard","Anas platyrhynchos","2014-12-21","09:15 AM",35,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"360","S20987277","Mallard","Anas platyrhynchos","2014-12-22","09:30 AM",40,60,"US-MO",38.6389068,-90.2853806,177,12,2014
"361","S20997656","Mallard","Anas platyrhynchos","2014-12-23","08:30 AM",35,30,"US-MO",38.6389068,-90.2853806,74,12,2014
"362","S21095947","Mallard","Anas platyrhynchos","2014-12-31","08:00 AM",65,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"363","S21145290","Mallard","Anas platyrhynchos","2015-01-02","09:00 AM",25,5,"US-MO",38.6389068,-90.2853806,119,1,2015
"364","S21322331","Mallard","Anas platyrhynchos","2015-01-12","09:20 AM",45,30,"US-MO",38.6389068,-90.2853806,195,1,2015
"365","S21350144","Mallard","Anas platyrhynchos","2015-01-14","02:30 AM",55,60,"US-MO",38.6389068,-90.2853806,152,1,2015
"366","S21378003","Mallard","Anas platyrhynchos","2015-01-16","04:45 PM",22,15,"US-MO",38.6389068,-90.2853806,59,1,2015
"367","S21419958","Mallard","Anas platyrhynchos","2015-01-19","08:30 AM",12,0,"US-MO",38.6389068,-90.2853806,25,1,2015
"368","S21499852","Mallard","Anas platyrhynchos","2015-01-22","10:30 AM",12,30,"US-MO",38.6389068,-90.2853806,85,1,2015
"369","S22257298","Mallard","Anas platyrhynchos","2015-03-09","01:00 PM",18,20,"US-MO",38.6389068,-90.2853806,51,3,2015
"370","S22360906","Mallard","Anas platyrhynchos","2015-03-15","09:00 AM",16,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"371","S22387893","Mallard","Anas platyrhynchos","2015-03-16","06:00 PM",2,30,"US-MO",38.6389068,-90.2853806,35,3,2015
